"Table S4: Distance matrix of complete NIRVS sequences, in organisms with multiple identified NIRVS. The ID of the NIRVS (genomic chromosome/scaffold_x) corresponds to those listed in Table S2. Nucleotide distances (% identity) based on ClustalW alignment implemented in Geneious (v10.2.3). Distances >98% are highlighted in green.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRVS ID,NC_035107_42,NC_035107_70,NC_035108_26,NC_035107_31,NC_035107_44,NC_035107_12,NC_035107_1,NC_035109_1,NC_035108_58,NC_035109_50,NC_035109_63,NC_035107_62,NC_035109_61,NC_035109_60,NC_035109_55,NC_035108_70,NC_035109_54,NC_035107_3,NC_035107_6,NC_035107_54,NC_035108_56,NC_035107_18,NC_035108_69,NC_035109_62,NC_035109_51,NC_035107_7,NC_035107_65,NC_035107_52,NC_035108_68,NC_035108_67,NC_035108_5,NC_035108_66,NC_035107_29,NC_035107_41,NC_035107_66,NC_035107_45,NC_035109_65,NC_035109_85,NC_035109_86,NC_035109_87,NC_035108_76,NC_035109_88,NC_035108_77,NC_035107_23,NC_035107_63,NC_035108_80,NC_035107_25,NC_035108_24,NC_035108_23,NC_035107_69,NC_035109_32,NC_035107_61,NC_035109_22,NC_035109_21,NC_035109_27,NC_035109_28,NC_035109_26,NC_035107_8,NC_035109_33,NW_018736686_3,NC_035109_49,NC_035109_66,NC_035109_45,NC_035109_25,NC_035109_24,NC_035109_20,NC_035109_53,NC_035109_44,NC_035108_34,NC_035109_11,NC_035109_12,NC_035107_33,NC_035109_31,NC_035109_30,NC_035107_32,NC_035109_23,NC_035109_29,NC_035108_81,NC_035108_83,NC_035108_86,NC_035108_87,NC_035108_88,NC_035108_89,NC_035107_10,NC_035108_22,NC_035108_21,NC_035108_20,NC_035108_19,NC_035108_18,NC_035109_40,NC_035107_26,NC_035107_28,NC_035107_4,NC_035108_50,NC_035108_37,NC_035108_45,NC_035109_37,NC_035107_19,NC_035107_20,NC_035108_36,NC_035107_46,NC_035108_35,NC_035109_39,NC_035107_11,NC_035109_47,NC_035107_49,NC_035107_30,NC_035108_32,NC_035108_29,NC_035109_7,NC_035109_8,NC_035109_9,NC_035109_10,NC_035108_11,NC_035108_9,NC_035108_52,NC_035108_8,NC_035109_16,NC_035109_14,NC_035109_13,NC_035109_15,NC_035108_6,NC_035108_7,NW_018734985_2,NW_018734985_1,NC_035107_27,NC_035108_73,NC_035109_83,NC_035109_82,NC_035109_74,NC_035109_71,NC_035109_67,NC_035109_75,NC_035109_81,NC_035109_79,NC_035109_76,NC_035109_77,NC_035109_72,NC_035109_73,NC_035109_69,NC_035109_78,NC_035109_84,NC_035109_80,NC_035109_68,NC_035109_70,NC_035108_75,NC_035108_78,NC_035108_74,NC_035109_17,NC_035109_18,NC_035109_3,NW_018736689,NC_035109_4,NC_035109_59,NW_018735670_3,NW_018735421_2,NW_018736212,NC_035107_47,NC_035108_64,NC_035109_56,NW_018735670_1,NC_035108_65,NW_018736703,NW_018734587,NC_035108_57,NC_035108_3,NC_035107_59,NC_035108_55,NC_035107_16,NC_035107_68,NW_018736214,NC_035108_2,NC_035108_71,NC_035108_54,NC_035108_59,NC_035109_57,NC_035107_9,NW_018736262,NC_035108_4,NC_035108_62,NC_035108_60,NC_035108_63,NC_035109_52,NW_018735421_1,NC_035109_58,NW_018735670_2,NW_018735421_3,NC_035107_67,NC_035107_21,NW_018736442_1,NC_035109_38,NC_035108_40,NW_018736442_2,NW_018736442_3,NW_018736357,NC_035109_48,NW_018734666,NC_035108_43,NC_035108_44,NC_035108_79,NC_035108_42,NC_035108_41,NC_035108_39,NC_035108_84,NC_035108_33,NC_035107_14,NC_035109_46,NC_035107_48,NC_035108_46,NC_035108_90,NC_035108_91,NC_035108_82,NC_035108_48,NC_035108_49,NC_035107_13,NC_035107_36,NC_035107_35,NC_035109_36,NC_035107_40,NC_035107_2,NC_035107_43,NC_035107_39,NC_035107_64,NC_035107_56,NC_035107_57,NC_035107_58,NC_035107_38,NC_035107_37,NC_035108_51,NC_035108_53,NC_035109_43,NC_035108_30,NC_035108_31,NC_035107_50,NW_018736113_2,NC_035107_34,NW_018736113_1,NC_035109_42,NC_035109_41,NC_035108_47,NC_035107_55,NC_035108_92,NC_035108_28,NW_018736686_2,NC_035107_22,NC_035108_17,NC_035108_16,NC_035107_53,NC_035108_85,NC_035107_51,NC_035108_38,NC_035109_5,NC_035109_6,NC_035108_12,NC_035107_60,NC_035109_2,NC_035107_15,NC_035108_27,NC_035108_61,NW_018736686_1,NC_035109_34,NC_035107_24,NC_035108_1,NW_018735537_1,NC_035109_64,NC_035108_25,NC_035108_10,NC_035108_13,NW_018735537_2,NC_035108_14,NC_035107_5,NC_035107_17,NC_035108_93,NC_035109_19,NC_035108_72,NC_035109_35,NC_035108_15
NC_035109_63,34.066,29.587,41.304,33.427,31.445,28.125,56.568,52.674,99.948,99.896,,99.844,99.532,99.782,98.138,69.884,60.51,64.489,63.81,62.927,62.184,60.031,60.083,60.89,60.916,23.81,29.041,27.027,28.963,28.12,27.941,31.176,31.641,29.944,21.875,25.152,24.546,27.883,28.331,28.484,29.553,29.553,29.553,29.361,29.252,28.929,29.322,26.822,26.854,26.501,26.055,26.112,26.495,27.28,26.727,26.768,25.277,25.768,23.2,25.7,22.045,24.806,24.448,30.148,28.879,28.093,25.18,25.823,21.353,23.986,24.148,31.295,25.559,28.046,25.882,27.265,26.102,19.376,19.376,19.458,19.458,19.458,19.458,22.39,23.713,24.918,23.861,18.024,20.785,19.746,25.542,25.233,24.496,25.756,25.378,25.076,25.37,23.202,25.168,24.588,23.587,26.25,24.915,22.934,21.378,19.666,19.052,20.806,21.383,24.739,24.689,23.665,23.665,21.124,21.221,20.199,20.763,23.715,23.636,24.048,24.902,20.833,22.987,25.632,26.087,24.164,24.544,26.333,27.523,27.37,27.297,27.523,27.829,27.829,27.829,27.523,27.37,27.596,27.596,27.732,27.322,27.459,28,26.554,27.428,26.06,26.06,26.06,26.588,26.588,24.109,24.661,24.762,25.368,25.163,25.503,21.789,24.761,15.743,22.34,21.035,20.958,23.79,23.442,23.403,26.681,24.506,24.453,24.453,28.049,28.542,27.324,24.476,24.519,24.571,24.519,24.559,24.559,22.785,23.917,23.086,23.761,25.256,25.225,25.926,25.173,24.645,24.205,26.413,30.702,22.208,24.381,26.124,25.481,22.847,25.039,23.823,24.01,23.918,22.609,22.175,22.991,25.414,23.793,24.149,26.328,25.574,25.861,26.656,23.806,23.806,23.627,18.782,24.593,23.855,23.225,23.438,22.71,24.59,24.006,24.075,24.075,24.006,24.075,23.997,24.006,24.075,23.27,25.11,24.247,25.054,23.013,22.702,22.658,24.607,21.542,24.636,26.519,24.831,25.426,25,29.13,25.163,24.79,28.358,29.778,25.403,26.396,28.738,24,28.077,26.154,22.222,22.662,24.703,26.014,26.412,26.073,27.731,27.568,24.065,24.318,28.512,23.507,25.09,25.15,28.715,26.932,25.673,23.423,26.143,26.333,26.113,26.038,26.321,29.289,25.158
NC_035107_62,34.066,29.587,41.304,33.427,31.445,28.125,56.568,52.674,99.896,99.844,99.844,,99.481,99.728,98.083,69.884,60.455,64.489,63.81,62.981,62.236,60.083,60.135,60.943,60.916,24.176,29.127,27.477,29.107,28.194,27.941,31.176,31.641,29.944,21.875,25.152,24.546,27.883,28.331,28.484,29.553,29.553,29.553,29.252,29.144,28.929,29.212,26.822,26.854,26.387,26.055,26.112,26.495,27.28,26.727,26.768,25.388,25.768,23.2,25.7,22.112,24.806,24.586,30.013,28.879,27.964,25.18,25.823,21.142,23.986,24.051,31.295,25.559,28.046,25.882,27.265,26.102,19.54,19.54,19.622,19.622,19.622,19.622,22.39,23.713,24.918,23.861,18.024,20.785,19.746,25.542,25.326,24.496,25.756,25.378,25.076,25.278,23.202,25.168,24.715,23.726,26.25,24.915,23.089,21.378,19.666,19.052,20.888,21.543,24.53,24.481,23.481,23.481,21.124,21.151,20.199,20.763,23.636,23.557,23.875,24.772,20.833,22.909,25.632,26.087,24.164,24.544,26.333,27.523,27.37,27.428,27.523,27.829,27.829,27.829,27.523,27.37,27.732,27.732,27.869,27.459,27.596,28,26.695,27.559,26.06,26.06,26.06,26.588,26.588,24.109,24.774,24.762,25.368,25.163,25.503,21.645,24.761,15.743,22.34,21.035,20.958,23.79,23.442,23.403,26.681,24.56,24.506,24.506,28.049,28.542,27.324,24.476,24.519,24.571,24.519,24.559,24.559,22.785,23.917,23.027,23.761,25.256,25.225,25.926,25.173,24.645,24.205,26.536,30.702,22.208,24.25,26.124,25.481,22.847,25.039,23.823,23.93,23.839,22.609,22.175,22.897,25.414,23.793,24.149,26.328,25.574,25.861,26.579,23.806,23.806,23.627,18.782,24.39,23.735,23.129,23.242,22.617,24.59,24.075,24.145,24.145,24.075,24.145,24.065,24.075,24.145,23.356,25.11,24.168,25.054,23.013,22.702,22.658,24.607,21.542,24.636,26.519,24.831,25.426,25,29.13,25.163,24.79,28.358,29.778,25.403,26.396,28.738,24,28.077,26.154,22.222,22.662,24.703,26.014,26.412,26.073,27.731,27.568,24.065,24.318,28.512,23.507,25.09,25.2,28.715,26.858,25.673,23.423,26.377,26.226,25.915,25.849,26.274,29.289,25.158
NC_035109_61,34.066,29.587,41.304,33.146,31.02,28.125,56.3,52.354,99.584,99.532,99.532,99.481,,99.401,97.864,69.498,60.288,64.282,63.651,62.927,62.184,59.772,59.824,60.625,60.916,23.81,28.954,27.027,28.818,28.047,27.843,31.078,31.51,29.944,21.875,25.457,24.681,27.883,28.331,28.484,29.393,29.393,29.393,29.361,29.252,28.929,29.212,26.977,26.966,26.614,26.128,26.04,26.412,27.197,26.797,26.838,25.61,25.838,23.467,25.7,21.979,25.065,24.862,30.283,29.065,28.222,25.54,26.076,21.353,23.986,24.148,30.935,25.633,28.143,26.096,27.346,26.102,19.622,19.622,19.704,19.704,19.704,19.704,22.466,23.848,25.027,23.981,18.024,20.785,19.746,25.422,25.14,24.186,25.547,25.378,24.471,25.093,22.915,24.916,24.715,23.726,26,24.746,22.934,21.14,19.579,18.964,20.806,21.463,24.948,24.896,23.665,23.665,21.295,21.359,20.388,21.186,23.636,23.557,23.875,24.641,20.833,22.909,25.801,26.237,24.164,24.544,26.333,27.523,27.37,27.428,27.523,27.829,27.829,27.829,27.523,27.37,27.732,27.732,27.869,27.459,27.596,28,26.695,27.559,26.06,26.06,26.06,26.588,26.588,24.109,24.887,24.762,25.368,25.163,25.503,21.501,24.541,15.743,22.244,20.868,20.958,23.731,23.34,23.301,26.464,24.399,24.346,24.346,27.875,28.438,27.136,24.476,24.727,24.779,24.727,24.766,24.766,22.785,24.007,23.086,23.854,25.085,25.225,26.121,25.173,24.645,24.205,26.29,30.702,22.08,24.25,25.562,25,22.756,24.724,23.919,23.851,23.761,22.609,22.175,22.991,25.414,23.793,24.149,26.328,25.574,25.772,26.656,23.641,23.641,23.461,19.289,24.797,23.976,23.321,23.633,22.804,24.59,24.075,24.145,24.145,24.075,24.145,24.065,24.075,24.145,23.356,25.219,24.326,25.27,23.096,22.772,22.753,24.782,21.739,24.757,26.519,24.831,25.426,25,28.696,25.163,25.21,28.358,30.222,25.538,26.396,28.972,23.6,28.077,26.538,22.593,22.302,24.811,26.014,26.246,26.073,28.011,27.838,24.065,24.545,28.512,23.314,25.45,25.2,28.916,27.005,25.673,23.063,26.377,26.013,25.915,25.943,26.274,29.289,25.237
NC_035109_60,34.066,29.587,42.391,33.146,31.303,27.083,55.412,52.208,99.837,99.782,99.782,99.728,99.401,,98.046,69.691,60.842,65.372,65.089,62.993,63.561,61.318,61.372,62.486,60.834,24.176,29.127,27.477,28.963,28.12,27.843,31.038,31.51,29.944,21.875,25.152,24.613,27.883,28.331,28.484,29.553,29.553,29.553,29.144,29.036,28.79,29.212,26.977,26.966,26.501,25.997,26.077,26.126,27.068,26.811,26.855,25.388,25.71,23.2,25.865,21.959,25.065,24.448,30.148,28.972,28.093,24.82,26.076,21.142,23.986,24.148,31.295,25.559,28.046,25.882,27.265,26.102,19.376,19.376,19.458,19.458,19.458,19.458,22.239,23.577,24.809,23.741,18.024,20.785,19.746,25.663,25.419,24.496,25.756,25.378,25.076,25.278,23.106,25.084,24.588,23.726,26.25,24.915,23.012,21.378,19.579,18.964,20.806,21.463,24.53,24.481,23.481,23.481,21.124,21.588,20.442,23.239,24.429,24.345,23.875,24.772,20.588,22.785,25.464,25.937,24.056,24.437,26.167,27.37,27.217,27.297,27.37,27.676,27.676,27.676,27.37,27.217,27.596,27.596,27.732,27.322,27.459,27.84,26.554,27.428,25.903,25.903,25.903,26.588,26.588,23.939,24.661,24.603,25.696,25.49,24.832,21.645,24.761,15.743,22.437,21.035,20.958,24.063,23.659,23.671,28.338,24.621,24.564,24.564,28.333,28.866,28.115,24.554,24.64,24.693,24.64,24.68,24.68,24.252,23.954,23.123,23.762,24.797,25.112,26.121,25.311,24.774,24.205,26.413,30.702,22.208,24.25,26.124,25.481,22.847,25.039,23.823,23.93,23.839,22.609,22.175,22.897,25.414,23.793,24.149,26.328,25.574,25.861,26.656,23.806,23.806,23.627,18.782,24.593,23.976,23.321,23.438,22.804,24.716,24.075,24.145,24.145,24.075,24.145,24.065,24.075,24.145,23.356,25.219,24.326,25.27,23.096,22.772,22.753,24.782,21.739,24.757,26.519,24.966,25.426,25,28.696,25.163,24.79,29.104,30.222,25.403,26.396,28.738,24.4,27.692,26.538,22.593,22.662,24.703,26.351,26.412,26.073,27.731,27.568,24.299,24.318,28.512,23.507,25.21,25.274,28.715,26.932,25.853,23.243,26.143,26.333,26.113,26.038,26.605,29.428,25.158
NC_035109_55,33.516,29.587,42.391,33.427,31.303,28.125,54.897,51.893,98.193,98.138,98.138,98.083,97.864,98.046,,69.884,60.504,64.967,64.857,62.826,63.449,61.141,61.196,62.311,60.377,24.908,29.386,27.928,29.683,28.561,28.431,32.024,32.031,30.132,22.917,25.61,24.681,27.711,28.178,28.331,29.553,29.553,29.553,29.361,29.252,28.929,29.431,26.667,26.854,26.387,25.725,25.639,25.704,26.655,26.541,26.587,25.055,25.809,23.467,25.371,21.828,25.581,24.724,30.013,28.879,27.964,24.82,25.823,21.987,23.649,23.564,30.935,25.857,27.66,25.989,27.346,26.102,19.376,19.376,19.458,19.458,19.458,19.458,22.315,23.713,24.809,23.621,17.891,20.853,19.384,25.542,25.233,24.341,25.652,25.076,25.076,25.278,23.106,25.168,24.335,23.726,25.75,24.407,22.857,21.14,19.315,18.788,20.806,21.222,24.53,24.481,23.941,23.941,20.784,21.359,20.336,23.308,24.276,24.191,24.048,24.902,20.778,23.129,25.295,25.787,23.732,24.009,25.833,27.064,26.911,26.903,27.064,27.37,27.37,27.37,27.064,26.911,27.186,27.186,27.322,26.913,27.049,27.52,26.13,27.034,25.589,25.589,25.589,26.824,26.824,23.939,24.548,24.921,25.368,25.163,25.503,21.212,24.614,15.16,22.631,20.785,20.958,23.507,23.288,23.301,26.536,24.407,24.35,24.35,26.964,28.125,27.651,24.293,24.223,24.277,24.223,24.264,24.264,23.63,23.586,22.824,23.377,24.638,24.775,26.121,25.173,24.516,24.694,26.658,30.702,22.08,24.902,26.685,25.962,23.028,24.724,24.111,24.01,23.839,22.609,22.461,23.178,25.414,24.483,24.149,26.328,25.47,26.037,26.579,24.135,24.135,23.96,19.289,25.203,24.337,23.512,24.219,22.804,25.095,24.424,24.494,24.494,24.424,24.494,24.405,24.424,24.494,23.702,25.219,24.168,25.702,23.179,22.772,23.136,24.782,21.937,24.757,26.888,24.831,25.116,25,29.13,25.424,25.63,27.612,30.222,25.269,24.873,29.206,24,27.308,26.538,23.333,22.302,25.027,26.689,26.412,26.395,28.291,27.838,24.065,24.773,28.512,23.507,24.97,25.079,28.916,26.932,25.853,23.784,26.26,26.333,26.014,25.849,26.526,29.707,25.315
NC_035108_70,34.615,30.909,30.435,32.022,31.818,31.25,0,62.5,69.884,69.691,69.884,69.884,69.498,69.691,69.884,,66.348,67.568,64.479,65.251,65.637,61.583,61.583,62.548,67.729,11.111,32.458,0,28.518,28.518,25.147,32.558,32.314,33.208,0,24.953,22.702,23.629,24.015,23.64,25.819,25.819,25.819,26.782,26.782,27.017,24.203,25.938,25.516,25.141,23.827,23.64,21.657,24.39,25.328,25.328,25.328,25.704,22.954,24.015,24.203,22.222,21.201,28.679,28.113,28.679,24.101,23.544,22.191,27.358,27.358,32.143,28.839,27.903,28.07,29.401,31.771,18.644,18.644,18.644,18.644,18.644,18.644,24.39,22.932,22.932,22.932,23.12,23.12,19.165,25.591,24.765,24.765,24.39,24.483,25.893,23.265,25.516,25.704,23.827,24.953,26.111,25.141,26.454,24.403,25.094,24.157,25.655,23.034,21.723,21.723,23.221,23.221,22.059,21.536,21.91,0,23.596,23.783,22.198,23.596,19.912,19.85,22.091,22.285,22.285,22.659,23.408,23.783,23.408,23.408,23.596,23.783,23.97,23.783,23.408,23.596,23.783,23.97,23.783,23.596,23.408,24.157,23.97,23.408,24.906,24.906,24.906,24.941,24.941,23.752,23.408,22.285,25.779,25.496,28.188,25.85,26.03,0,22.846,23.775,0,22.472,22.472,22.472,0,24.345,24.345,24.345,0,25.291,25.792,24.719,24.345,24.345,24.345,24.532,24.532,0,22.18,21.91,23.285,0,0,22.782,22.659,24.532,23.243,25.25,24.561,21.723,22.512,24.038,24.066,20.225,22.659,21.91,20.974,20.974,22.34,21.071,20.412,0,0,23.408,22.472,22.472,22.659,22.285,20.412,20.412,20.412,22.564,22.043,24.719,24.719,23.144,22.659,24.439,24.719,24.719,24.719,24.532,24.719,24.719,24.719,24.532,24.719,24.345,24.345,25.329,24.345,25.281,25.655,24.939,23.722,24.345,29.545,25.449,24.643,26.556,25.217,22.846,22.689,23.134,26.222,24.813,28.934,30.841,22.4,28.077,25.385,23.333,25.18,24.719,23.311,25.281,26.022,26.891,27.297,22.664,25.682,25.792,24.855,23.464,25.14,28.125,25.698,24.952,24.641,25.974,23.704,22.677,23.475,27.407,29.368,25.414
NC_035109_54,28.571,28.76,32.609,28.652,30.453,32.292,58.824,49.659,60.51,60.455,60.51,60.455,60.288,60.842,60.504,66.348,,90.632,59.524,59.236,58.863,57.515,57.515,57.626,65.633,13.553,26.88,9.459,23.775,24.229,27.451,31.078,32.031,30.697,2.247,21.418,22.147,24.138,23.926,23.006,23.52,23.52,23.52,24.512,24.512,26.88,23.111,22.946,23.82,22.084,23.29,23.481,25,25.818,23.182,23.247,23.74,24.404,20.75,22.735,19.212,22.222,19.834,23.893,24.254,22.751,26.259,27.848,20.842,26.768,22.449,14.748,24.218,25.242,28.342,25.421,27.458,18.61,18.61,18.61,18.61,18.61,18.61,20.575,21.031,20.788,20.408,16.465,19.186,19.384,25.904,22.905,25.851,24.896,25.378,19.637,22.963,20.134,21.97,20.786,20.935,24.19,24.873,19.923,23.278,19.383,19.031,20.545,19.758,21.556,21.839,21.125,21.125,16.894,20.043,19.043,19.271,22.539,22.484,19.411,19.974,19.691,20.34,26.476,26.987,24.164,24.759,26.833,27.064,26.758,22.966,26.911,27.217,27.217,27.37,26.911,26.911,24.317,24.317,24.317,24.18,24.317,28.32,23.023,23.36,26.531,26.531,26.531,26.588,26.588,26.316,22.624,25.397,21.113,20.915,27.517,16.667,21.06,17.941,18.429,17.279,20.359,21.494,21.245,21.309,28.537,22.344,22.289,22.453,27.736,27.302,26.053,22.955,21.436,21.436,21.436,21.529,21.529,24.786,23.593,20.799,23.585,23.063,24.324,21.442,19.64,22.968,22.983,21.622,32.456,19.794,19.843,15.775,15.422,20.327,24.921,20.481,22.284,22.205,17.073,24.464,20.954,25.414,13.191,22.797,22.283,25.574,23.057,23.824,21.022,21.022,20.983,18.274,15.479,20.265,19.116,15.264,18.896,27.364,22.696,22.626,22.626,22.556,22.626,22.517,22.416,22.486,19.913,23.271,21.57,17.316,21.044,21.812,19.809,20.629,23.913,26.82,30.203,26.046,28.527,27.924,24.783,22.555,24.37,29.851,26.667,24.597,30.457,27.103,24,28.846,27.692,23.333,24.46,22.33,27.365,26.744,23.283,29.412,29.73,27.103,25.455,27.893,22.543,21.729,21.73,28.112,23.915,24.596,21.441,24.385,25.8,23.244,22.264,22.239,28.87,24.685
NC_035107_3,28.022,28.43,31.522,28.933,30.878,31.25,58,57.973,64.541,64.489,64.489,64.489,64.282,65.372,64.967,67.568,90.632,,63.263,63.13,62.225,59.714,59.714,60.338,66.307,24.542,29.818,25.225,28.242,26.872,27.745,31.471,32.422,31.168,19.792,22.256,23.874,27.539,26.953,26.187,26.677,26.677,26.677,27.627,27.736,29.068,27.79,29.302,28.539,26.954,26.783,27.052,25.516,26.134,26.528,26.57,27.162,26.199,24.4,23.723,21.053,21.964,21.271,27.591,26.729,26.675,26.259,27.595,23.89,26.014,25.803,29.496,27.645,28.723,28.342,28.709,27.119,21.066,21.066,21.066,21.066,21.066,21.066,23.338,23.035,24.481,22.782,18.358,21.462,18.659,25.542,25.372,24.961,25.026,25.378,22.823,24.954,23.062,24.454,24.652,22.997,23,24.068,22.359,23.278,21.209,21.56,22.496,21.75,24.948,25.207,24.309,24.309,20.273,22.636,21.077,19.342,24.645,24.803,23.834,25.13,20.147,22.611,26.813,27.286,25.243,25.723,27.167,27.37,27.064,27.165,27.217,27.523,27.523,27.676,27.217,27.217,27.049,27.049,27.049,26.913,27.049,28.32,27.684,27.559,26.845,26.845,26.845,25.882,25.882,25.976,25,26.032,26.187,25.98,26.174,24.242,25.055,17.784,23.791,20.284,23.353,23.986,23.359,23.422,27.991,24.468,24.415,24.574,27.367,27.413,26.026,25.367,24.052,24.052,24.052,24.143,24.143,24.378,23.917,23.553,23.854,23.44,24.324,24.561,25.035,23.613,21.76,26.29,33.333,22.336,23.077,22.191,21.635,22.303,25.512,22.959,24.247,24.233,21.217,24.893,22.897,25.138,17.406,23.012,24.609,25.365,25.331,25.655,23.558,23.558,23.544,16.751,21.748,23.976,21.977,20.898,21.682,27.491,24.703,24.634,24.634,24.564,24.634,24.473,24.424,24.355,22.318,25.658,23.534,22.246,23.51,23.886,21.702,25.305,23.715,26.456,30.571,26.181,28.992,28.363,25.217,25.163,23.109,29.851,27.111,26.882,30.457,27.804,24,29.231,26.923,24.074,23.381,25.674,27.027,26.578,27.468,29.412,29.459,26.636,24.773,28.099,22.543,24.97,24.65,28.715,26.784,24.417,22.523,28.957,28.038,26.014,26.038,24.583,29.568,27.76
NC_035107_6,25.824,28.099,32.609,31.742,32.011,30.208,60.725,51.775,63.862,63.81,63.81,63.81,63.651,65.089,64.857,64.479,59.524,63.263,,61.496,59.694,58.997,58.945,59.367,57.47,20.513,26.793,22.072,24.784,26.725,26.667,31.078,30.729,29.002,19.792,23.628,24.075,23.752,24.043,24.349,24.601,24.601,24.601,26.977,26.869,27.399,26.039,27.132,25.843,26.614,26.128,27.331,24.527,25.226,27.285,27.323,27.051,25.502,24.133,21.252,20.765,22.222,23.343,27.456,27.009,26.804,24.101,23.544,25.37,25.169,25.706,26.619,25.261,28.433,25.775,26.143,27.797,20.279,20.279,20.279,20.279,20.279,20.279,21.634,25.203,25.574,25.06,18.358,21.936,19.565,24.699,24.674,24.186,24.088,23.565,22.054,23.981,23.298,24.327,23.447,23.378,23.5,21.695,23.089,22.565,19.754,19.579,21.793,22.186,26.096,26.037,22.652,22.652,19.25,20.785,19.587,21.862,23.953,23.953,25.087,25.554,19.065,21.473,26.138,25.937,23.625,25.295,25.333,25.994,25.841,25.066,25.994,25.535,25.688,25.535,25.382,25.535,24.727,24.727,25.137,24.863,25,25.92,24.153,24.803,25.432,25.432,25.432,26.353,26.353,25.467,25.905,25.079,26.678,26.471,22.148,20.779,22.557,17.493,21.277,19.783,24.551,22.757,23.007,23.014,27.542,23.355,23.301,23.514,30.085,26.789,26.766,23.742,22.701,22.753,22.701,22.845,22.845,27.586,22.202,21.975,22.451,25.295,26.009,24.366,24.343,21.677,25.428,26.904,30.702,23.235,23.859,25.843,24.76,23.391,25.354,23.247,23.93,23.918,23.304,21.745,22.243,26.243,20.906,23.894,25,23.695,23.654,24.499,23.147,23.147,23.211,24.365,26.016,25.542,24.184,26.172,24.112,27.364,26.308,26.308,26.308,26.239,26.308,26.309,26.099,26.029,24.481,26.974,24.881,25.27,25.248,24.582,23.996,26.178,22.727,25.607,25.23,26.586,27.597,26.608,25.652,24.381,24.37,29.104,26.667,28.091,25.888,31.776,24.4,27.692,26.154,25.185,24.46,25.998,27.027,27.076,25.215,25.49,26.486,27.103,23.864,22.521,22.736,25.81,22.9,24.297,24.871,24.057,23.243,25.322,27.186,25.717,24.623,25.61,29.289,25.868
NC_035107_54,29.121,28.264,27.174,31.742,31.445,25,52.941,50.197,62.981,63.035,62.927,62.981,62.927,62.993,62.826,65.251,59.236,63.13,61.496,,99.611,73.588,73.588,73.819,60.108,23.443,27.917,22.973,27.233,27.093,26.765,31.225,30.339,29.284,17.021,22.783,21.953,25.129,25.268,25.574,24.76,24.76,24.92,28.169,28.061,27.538,26.915,26.047,24.944,24.915,25.66,25.802,25.268,26.114,26.168,26.141,24.667,24.963,23.529,24.547,21.588,20.155,22.376,27.456,27.57,26.418,25.18,25.823,24.947,24.662,24.635,28.417,25.559,27.369,27.273,27.346,27.119,20.033,20.033,20.033,20.033,20.033,20.033,22.012,22.9,24.262,22.662,18.158,21.124,21.014,25.181,25.512,24.806,24.713,24.471,23.565,25.093,23.778,24.411,26.616,23.936,22.25,23.559,23.32,23.04,20.281,19.227,22.039,21.222,22.86,22.822,23.112,23.112,21.295,22.018,20.361,22.368,25.482,25.398,25.087,26.597,21.45,23.598,26.307,26.087,24.488,26.152,26,27.37,27.217,25.722,27.37,27.37,27.523,27.064,27.064,27.217,26.23,26.366,26.366,26.093,26.093,27.84,24.859,25.722,26.845,26.845,26.845,27.294,27.294,27.844,25.113,24.127,24.714,24.51,21.477,19.769,22.557,15.452,20.213,21.035,20.958,22.609,22.252,22.317,27.321,23.98,23.924,24.092,27.959,27.52,27.829,23.292,23.395,23.395,23.448,23.489,23.489,25.08,22.128,21.6,22.745,22.51,23.874,25.926,26.418,24.258,24.45,26.29,30.702,21.823,24.381,21.348,21.635,21.759,24.882,21.614,23.534,23.682,20.174,24.32,22.056,23.757,23.741,25.078,25.781,26.618,26.037,25.963,24.3,24.3,24.376,19.797,23.577,23.253,22.745,23.047,21.682,23.834,24.006,24.006,24.006,23.936,24.006,23.793,23.866,23.796,23.244,24.452,23.534,21.382,22.682,23.12,22.371,23.56,20.751,23.544,25.599,25.236,26.202,26.023,25.217,26.336,24.37,33.582,24,26.882,26.904,28.271,24.8,30.385,25,21.481,24.101,26.645,28.716,24.086,25.536,27.731,28.649,25.701,22.955,26.24,24.663,24.01,24.156,23.896,25.386,24.596,24.865,25.205,25.586,25.321,25.943,24.245,29.149,27.208
